mandt,id,prodUUID,description,toCountry_code,status
001,6c2090c5-c989-4626-83f7-a9d8195975d7,d1486fb8-7abb-4ab4-a0df-568e4f6aa198,Suspendisse ornare consequat lectus.,RS,ALDW
001,a1ccba4f-9386-4739-85b1-4f8566dfe304,d3d8c3e0-68cd-42bd-821e-982a67c9d753,Praesent lectus.,ID,CNS
001,4186c65c-3313-404c-8eae-84a0d03dcb3f,c0b3599c-a702-4990-8a1f-621ed580f781,Praesent blandit.,CN,NTEST.C
001,8bca9c8d-8f4c-4c50-8c61-9a57e5d38497,6c663631-2aff-45a3-b8ae-351125269182,Duis mattis egestas metus.,BE,GRX^B
001,1ec2ee7d-d7c9-41dc-83da-60e0a89d0c13,a3294aa1-d0f2-4322-8b60-b7c1b99b766b,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",MX,MFC
001,73b85bd1-4175-4a3d-adaf-74fd12107d8b,c20d09a1-f2b5-4b7d-a594-43eef71773c4,Nulla nisl.,GB,XELB
001,897b8ef1-040b-46e3-94ec-04996f27e07c,b6d20164-4fae-43e0-ae8c-f34c10133d98,Aliquam erat volutpat.,TH,ABC
001,782cb202-1e98-4bc1-abfb-39cdef57771a,8e727458-01ae-4b84-a2c4-5bd90c725a5b,Aenean sit amet justo.,JP,FOR
001,a483bfcb-7477-40eb-8497-ad7cf72b7eb1,922f7f25-f738-40b3-a314-48377fc8eefe,Nunc rhoncus dui vel sem.,ID,LIFE
001,9f291490-b053-45f9-b481-a193dd264bb9,4f354d7b-322e-41cb-b1c8-7084aefc5020,Sed accumsan felis.,NL,BMTC
001,c20da9a7-5a60-4f2c-90d4-c541aa158a41,d86fe931-1cb3-4061-9123-36a56e7891f5,Donec posuere metus vitae ipsum.,ZA,MTL
001,93f448ad-2fec-423c-bf50-0051402dbc86,3e877cde-b70b-464a-95e1-fcfa56813610,Sed vel enim sit amet nunc viverra dapibus.,RS,XOXO
001,0adb2d7e-91c4-43d9-a7f5-cdab9a1dda1b,1b0f6ae6-e81b-44f4-81fb-04fa0b4c25c2,In eleifend quam a odio.,EC,MYL
001,2d6ef9bc-69d6-4870-a376-d35e6c2ead46,7b27865a-a05c-4751-9db4-b7fa6d157a89,Quisque id justo sit amet sapien dignissim vestibulum.,SD,RLOG
001,09f7f48b-2de0-4d2f-ac7e-3f8e753984b7,78a6ddd6-a45b-40af-924f-01c373b3baa2,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",US,GJV
001,90221035-65da-4e73-9398-0abb2e8d068b,38753dc8-2fbf-4b4f-9f9e-250c84ddf048,Cras pellentesque volutpat dui.,PT,AIA
001,02daead5-0a25-465a-b170-debd3edf257b,229129cf-54f3-4e0c-b7c7-7f30d1c52115,Fusce posuere felis sed lacus.,FI,PBB
001,e66acf21-d792-40ab-86bd-f108a77dd2fe,df4baab1-8eed-4ed2-8dc5-efaa5f949147,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",RU,SBR
